Timestamp,Mode,Oil_Temp_C,Vibration_g,Flow_Lmin,Ambient_Temp_C,Health_Index,ML_Vib_Status,ML_Temp_Status,ML_Failure_Risk
15-05-2026, 10:56:23 am,HARDWARE,31.4,9.017,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:24 am,HARDWARE,31.4,9.176,1.87,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:25 am,HARDWARE,31.4,4.477,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:26 am,HARDWARE,31.4,4.489,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:27 am,HARDWARE,31.4,8.976,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:28 am,HARDWARE,31.4,5.677,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:29 am,HARDWARE,31.4,5.409,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:30 am,HARDWARE,31.4,5.397,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:31 am,HARDWARE,31.4,8.803,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:32 am,HARDWARE,31.4,8.18,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:33 am,HARDWARE,31.4,6.557,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:34 am,HARDWARE,31.4,7.39,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:35 am,HARDWARE,31.4,6.781,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:36 am,HARDWARE,31.4,5.532,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:37 am,HARDWARE,31.4,8.446,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:38 am,HARDWARE,31.4,9.04,1.87,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:39 am,HARDWARE,31.4,4.526,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:40 am,HARDWARE,31.4,4.585,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:41 am,HARDWARE,31.4,9.238,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:42 am,HARDWARE,31.4,8.644,1.87,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:43 am,HARDWARE,31.4,6.14,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:44 am,HARDWARE,31.4,7.193,2,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:45 am,HARDWARE,31.4,7.439,2.4,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:46 am,HARDWARE,31.4,8.097,2,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:47 am,HARDWARE,31.4,4.95,1.87,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:48 am,HARDWARE,31.4,4.423,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:49 am,HARDWARE,31.4,9.117,1.87,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:50 am,HARDWARE,31.4,8.48,1.33,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:51 am,HARDWARE,31.4,6.439,1.2,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:52 am,HARDWARE,31.4,6.834,0.8,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:53 am,HARDWARE,31.4,8.271,0.8,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:54 am,HARDWARE,31.4,8.858,0.53,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:55 am,HARDWARE,31.4,4.461,0.4,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:56 am,HARDWARE,31.4,6.236,0.27,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
