Timestamp,Mode,Oil_Temp_C,Vibration_g,Flow_Lmin,Ambient_Temp_C,Health_Index,ML_Vib_Status,ML_Temp_Status,ML_Failure_Risk
15-05-2026, 07:04:27 am,HARDWARE,30.5,7.319,1.5,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:28 am,HARDWARE,30.5,10.525,1.5,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:04:29 am,HARDWARE,30.5,7.398,1.52,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:30 am,HARDWARE,30.5,5.794,1.54,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:31 am,HARDWARE,30.5,6.018,1.55,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:32 am,HARDWARE,30.4,5.046,1.52,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:33 am,HARDWARE,30.6,9.803,1.49,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:34 am,HARDWARE,30.6,6.323,1.48,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:35 am,HARDWARE,30.6,4.635,1.53,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:36 am,HARDWARE,30.6,6.129,1.54,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:37 am,HARDWARE,30.6,3.672,1.52,33.3,46,NORMAL,NORMAL,NO
15-05-2026, 07:04:38 am,HARDWARE,30.6,8.303,1.56,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:39 am,HARDWARE,30.6,4.543,1.56,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:40 am,HARDWARE,30.7,7.076,1.56,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:41 am,HARDWARE,30.6,7.791,1.55,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:42 am,HARDWARE,30.6,2.613,1.57,33.2,70,NORMAL,NORMAL,NO
15-05-2026, 07:04:43 am,HARDWARE,30.6,8.144,1.56,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:44 am,HARDWARE,30.5,7.435,1.58,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:45 am,HARDWARE,30.5,6.288,1.58,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:46 am,HARDWARE,30.5,1.862,1.6,33.2,70,NORMAL,NORMAL,NO
15-05-2026, 07:04:47 am,HARDWARE,30.5,8.4,1.58,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:48 am,HARDWARE,30.5,4.464,1.58,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:49 am,HARDWARE,30.5,5.524,1.59,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:50 am,HARDWARE,30.5,7.22,1.6,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:51 am,HARDWARE,30.4,8.358,1.63,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:52 am,HARDWARE,30.4,7.917,1.38,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:53 am,HARDWARE,30.4,7.468,1.18,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:54 am,HARDWARE,30.5,6.739,1.01,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:55 am,HARDWARE,30.5,6.156,0.87,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:56 am,HARDWARE,30.5,5.81,0.76,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:57 am,HARDWARE,30.5,4.99,0.64,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:58 am,HARDWARE,30.5,4.921,0.56,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:59 am,HARDWARE,30.5,4.557,0.51,33.2,35,NORMAL,NORMAL,NO
