Timestamp,Mode,Oil_Temp_C,Vibration_g,Flow_Lmin,Ambient_Temp_C,Health_Index,ML_Vib_Status,ML_Temp_Status,ML_Failure_Risk
14-05-2026, 09:34:47 am,HARDWARE,32.1,5.949,1.72,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:48 am,HARDWARE,32.2,7.722,1.7,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:49 am,HARDWARE,32.1,6.924,1.67,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:50 am,HARDWARE,32.2,4.803,1.65,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:51 am,HARDWARE,32.1,2.842,1.74,33.2,70,NORMAL,NORMAL,NO
14-05-2026, 09:34:52 am,HARDWARE,32.3,5.146,1.72,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:53 am,HARDWARE,32.2,4.015,1.68,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:54 am,HARDWARE,32.2,4.625,1.71,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:55 am,HARDWARE,32.2,6.248,1.67,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:56 am,HARDWARE,32.2,7.963,1.7,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:57 am,HARDWARE,32.2,5.978,1.74,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:58 am,HARDWARE,32.2,8.222,1.78,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:59 am,HARDWARE,32.3,4.865,1.72,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:00 am,HARDWARE,32.3,8.39,1.69,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:01 am,HARDWARE,32.2,8.42,1.69,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:02 am,HARDWARE,32.3,4.219,1.73,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:03 am,HARDWARE,32.3,8.509,1.73,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:04 am,HARDWARE,32.3,8.234,1.72,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:05 am,HARDWARE,32.3,6.496,1.68,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:06 am,HARDWARE,32.4,6.821,1.68,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:07 am,HARDWARE,32.4,4.031,1.74,33.3,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:08 am,HARDWARE,32.4,5.338,1.74,33.3,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:09 am,HARDWARE,32.4,6.907,1.73,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:10 am,HARDWARE,32.4,3.467,1.71,33.3,54,NORMAL,NORMAL,NO
14-05-2026, 09:35:11 am,HARDWARE,32.4,4.573,1.67,33.3,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:12 am,HARDWARE,32.4,5.144,1.74,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:13 am,HARDWARE,32.5,6.564,1.74,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:14 am,HARDWARE,32.5,5.972,1.49,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:15 am,HARDWARE,32.5,5.222,1.26,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:16 am,HARDWARE,32.5,4.696,1.07,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:17 am,HARDWARE,32.5,4.496,0.9,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:18 am,HARDWARE,32.5,4.263,0.78,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:35:19 am,HARDWARE,32.5,4.084,0.64,33.2,35,NORMAL,NORMAL,NO
